gene_id,ZT6_Ctl1,ZT6_Ctl2,ZT6_Ctl3,ZT6_SD1,ZT6_SD2,ZT6_SD3
ENSMUSG00000033498|Strc,5,14,10,15,34,18
ENSMUSG00000074890|Lcmt2,210,383,435,305,417,237
ENSMUSG00000081219|Bambi-ps1,21,30,35,15,21,16
ENSMUSG00000033256|Shf,1078,1101,1806,1329,1273,1059
ENSMUSG00000033213|AA467197,0,10,11,18,7,4
ENSMUSG00000118663|Spata5l1,162,157,355,209,196,161
ENSMUSG00000027246|Ell3,56,78,145,95,119,70
ENSMUSG00000074884|Serf2,2471,2955,4514,3657,3970,3195
ENSMUSG00000027245|Hypk,839,1149,1545,1267,1589,1045
ENSMUSG00000027242|Wdr76,335,336,491,303,482,336
ENSMUSG00000027238|Frmd5,1419,1389,2077,1998,2151,1056
ENSMUSG00000033486|Catsper2,71,99,161,85,101,82
ENSMUSG00000027248|Pdia3,5428,6679,9568,8904,12896,8459
ENSMUSG00000048222|Mfap1b,4578,5368,7230,5763,7459,5532
ENSMUSG00000081967|Gm14017,12,8,11,13,19,9
ENSMUSG00000084407|Gm14018,60,45,80,56,102,63
ENSMUSG00000068479|Mfap1a,4814,5687,7442,5896,7885,5731
ENSMUSG00000027199|Gatm,1658,2653,4241,2589,3425,2170
ENSMUSG00000060227|Golm2,3584,4561,6345,4535,6576,4483
ENSMUSG00000033411|Ctdspl2,916,1090,1518,876,1312,906
ENSMUSG00000033396|Spg11,766,729,1333,704,986,655
ENSMUSG00000074881|Mageb3,5,10,16,0,14,5
ENSMUSG00000027236|Eif3j1,1447,2123,2946,2161,2931,2037
ENSMUSG00000060802|B2m,2021,2541,3429,2742,3374,2515
ENSMUSG00000027227|Sord,518,659,873,593,754,489
ENSMUSG00000005804|Bloc1s6,968,1143,1612,1005,1346,943
ENSMUSG00000005803|Sqor,107,134,238,205,174,172
ENSMUSG00000005802|Slc30a4,3437,4199,5395,3450,5101,3514
ENSMUSG00000027203|Dut,738,929,1364,999,1046,910
ENSMUSG00000027200|Sema6d,2048,2401,3519,1874,2899,2007
ENSMUSG00000068394|Cep152,72,109,197,168,177,90
ENSMUSG00000035183|Slc24a5,64,118,167,89,89,78
ENSMUSG00000027201|Myef2,2561,3090,4673,2989,3999,3073
ENSMUSG00000087056|Gm14004,36,68,34,40,35,30
ENSMUSG00000074872|Ctxn2,115,174,253,174,223,124
ENSMUSG00000027204|Fbn1,344,274,452,250,374,239
ENSMUSG00000035109|Shc4,253,276,344,411,454,458
ENSMUSG00000091337|Eid1,5521,8667,11767,7092,9495,7207
ENSMUSG00000035093|Secisbp2l,5280,6807,8690,5873,7138,5437
ENSMUSG00000023330|Dtwd1,203,318,387,246,383,293
ENSMUSG00000027206|Cops2,2676,4364,5830,3870,5579,3862
ENSMUSG00000027207|Galk2,570,837,1164,807,841,617
ENSMUSG00000027208|Fgf7,15,23,29,5,16,15
ENSMUSG00000001998|Ap4e1,435,389,596,372,574,359
ENSMUSG00000074825|Itpripl1,48,63,91,55,79,49
ENSMUSG00000001999|Blvra,410,589,736,653,775,515
ENSMUSG00000034906|Ncaph,39,56,54,24,66,30
ENSMUSG00000027359|Slc27a2,87,124,237,193,230,127
ENSMUSG00000027360|Hdc,6,19,71,21,59,30
ENSMUSG00000027361|Gabpb1,425,606,781,695,834,748
ENSMUSG00000027363|Usp8,2286,2540,3417,2638,3413,2435
ENSMUSG00000027364|Usp50,0,94,106,85,188,73
ENSMUSG00000027365|Trpm7,1689,1744,2738,1610,2313,1669
ENSMUSG00000098024|Gm27003,37,56,58,32,44,24
ENSMUSG00000074846|Gm10774,52,1,69,66,1,56
ENSMUSG00000027366|Sppl2a,1343,1758,2720,1566,2180,1653
ENSMUSG00000051319|Mtln,480,768,1107,811,1093,835
ENSMUSG00000027381|Bcl2l11,148,187,301,287,274,211
ENSMUSG00000027380|Acoxl,11,17,9,6,13,6
ENSMUSG00000074813|Morrbid,22,15,13,17,6,9
ENSMUSG00000014355|Anapc1,2852,3029,4495,2766,3753,2778
ENSMUSG00000079051|Vinac1,27,21,24,18,35,22
ENSMUSG00000014361|Mertk,1447,1484,1924,2084,2295,1672
ENSMUSG00000014353|Tmem87b,1376,1416,2386,1371,1706,1252
ENSMUSG00000027386|Fbln7,107,81,80,75,99,81
ENSMUSG00000027387|Zc3h8,177,233,306,228,268,221
ENSMUSG00000074807|Gm10762,90,176,216,120,212,99
ENSMUSG00000042851|Zc3h6,777,844,1125,480,606,546
ENSMUSG00000081888|Spcs2-ps,0,10,12,6,20,7
ENSMUSG00000027398|Il1b,14,8,13,21,24,24
ENSMUSG00000003662|Ciao1,1408,1735,2604,1960,2394,1776
ENSMUSG00000034850|Tmem127,3343,4122,5593,4403,5424,3723
ENSMUSG00000027367|Stard7,3373,4526,5827,3943,4660,3338
ENSMUSG00000027368|Dusp2,34,40,28,53,54,30
ENSMUSG00000027371|Fahd2a,338,431,603,357,426,286
ENSMUSG00000079056|Kcnip3,3578,5351,6948,7035,7840,6630
ENSMUSG00000027376|Prom2,18,13,13,5,12,14
ENSMUSG00000034800|Zfp661,228,310,434,323,389,281
ENSMUSG00000027374|Mrps5,1365,1424,2186,1708,1973,1580
ENSMUSG00000027378|Nphp1,474,546,891,534,662,475
ENSMUSG00000044145|1810024B03Rik,23,21,20,34,22,14
ENSMUSG00000003660|Snrnp200,5432,5087,7036,4721,6040,5304
ENSMUSG00000103957|Gm10766,3,24,25,12,15,3
ENSMUSG00000058620|Adra2b,14,10,11,2,3,6
ENSMUSG00000027375|Mal,4417,8073,13767,7206,10661,6198
ENSMUSG00000027377|Mall,18,19,36,39,46,34
ENSMUSG00000027395|Polr1b,564,619,972,684,813,680
ENSMUSG00000084826|AI847159,10,5,16,8,23,16
ENSMUSG00000027397|Slc20a1,4491,4624,7021,5489,6508,5096
ENSMUSG00000056738|A730036I17Rik,9,42,33,28,11,4
ENSMUSG00000087528|9830144P21Rik,217,130,264,175,157,155
ENSMUSG00000085498|Gm14023,0,0,21,0,13,10
ENSMUSG00000027394|Ttl,4090,4556,5705,4669,5152,3787
ENSMUSG00000037938|Chchd5,182,213,370,222,282,185
ENSMUSG00000082274|Gm14026,87,81,141,107,160,116
ENSMUSG00000086652|Gm14029,12,8,12,8,22,12
ENSMUSG00000103532|Gm4430,19,36,52,20,37,32
ENSMUSG00000103009|Gm56350,222,282,386,288,331,244
ENSMUSG00000048327|Ckap2l,27,31,70,19,18,31
ENSMUSG00000027399|Il1a,35,33,38,21,47,0
ENSMUSG00000027401|Tgm3,247,274,271,140,207,145
ENSMUSG00000027404|Snrpb,1593,1984,2966,2321,2552,2149
ENSMUSG00000037902|Sirpa,13286,15815,20879,17206,19061,14735
ENSMUSG00000027400|Pdyn,828,854,1115,1174,1153,996
ENSMUSG00000084328|Gm14046,9,13,14,8,12,3
ENSMUSG00000121238,159,238,288,196,203,150
ENSMUSG00000037885|Stk35,1022,1094,1553,1317,1445,1192
ENSMUSG00000074793|Hspa12b,213,293,398,413,468,292
ENSMUSG00000027327|1700037H04Rik,975,1457,1600,1370,1379,1165
ENSMUSG00000027329|Spef1,278,335,501,423,464,295
ENSMUSG00000027330|Cdc25b,571,455,774,351,480,278
ENSMUSG00000068264|Ap5s1,433,460,745,524,646,501
ENSMUSG00000037523|Mavs,263,186,356,242,299,211
ENSMUSG00000037514|Pank2,1640,1998,2473,2183,2480,1878
ENSMUSG00000048911|Rnf24,1839,2239,3033,2267,2806,2244
ENSMUSG00000027333|Smox,1090,1166,1886,1978,1843,1429
ENSMUSG00000068267|Cenpb,4442,6686,8680,6459,7362,5049
ENSMUSG00000082044|Snrpert,38,25,42,47,56,32
ENSMUSG00000027335|Adra1d,1315,1280,1730,2297,2397,1870
ENSMUSG00000087524|Gm14285,20,18,34,25,28,48
ENSMUSG00000027341|Tmem230,654,888,1198,929,1026,795
ENSMUSG00000027405|Nop56,1897,2012,3086,1973,2585,2241
ENSMUSG00000053552|Ebf4,177,193,361,178,272,128
ENSMUSG00000027409|1700020A23Rik,18,11,11,6,8,0
ENSMUSG00000037773|Pced1a,594,598,885,583,712,464
ENSMUSG00000027411|Vps16,1524,1670,2609,1693,2039,1623
ENSMUSG00000027303|Ptpra,5978,7354,10550,7687,9336,6988
ENSMUSG00000060029|4930473A02Rik,23,6,16,22,25,8
ENSMUSG00000074797|Itpa,1173,1758,2412,2064,2003,1565
ENSMUSG00000074796|Slc4a11,61,28,46,56,69,66
ENSMUSG00000027309|Dnaaf9,3656,3727,5862,3656,5147,3470
ENSMUSG00000027316|Gfra4,1428,1677,2349,1824,1929,1262
ENSMUSG00000027318|Adam33,245,141,214,147,78,74
ENSMUSG00000027406|Idh3b,6102,7169,10372,8641,10061,7184
ENSMUSG00000083483|Gm14044,6,22,22,23,29,7
ENSMUSG00000027408|Cpxm1,165,259,315,169,147,136
ENSMUSG00000082985|Gm14042,27,17,46,12,37,36
ENSMUSG00000049692|Tmem239,3,12,23,13,15,3
ENSMUSG00000037740|Mrps26,1121,1543,2167,1761,1876,1325
ENSMUSG00000027300|Ubox5,498,553,738,510,726,500
ENSMUSG00000079043|Fastkd5,247,290,389,369,531,387
ENSMUSG00000037703|Lzts3,8258,8253,11890,12555,12549,9957
ENSMUSG00000068290|Ddrgk1,1257,1718,2576,1982,2321,1520
ENSMUSG00000089662|Gm14057,16,11,18,19,29,23
ENSMUSG00000085566|A730017L22Rik,413,469,700,462,644,413
ENSMUSG00000027312|Atrn,9529,10763,13536,9601,12273,9390
ENSMUSG00000086822|5330413P13Rik,95,113,200,65,61,40
ENSMUSG00000098754|Prn,6,12,12,9,12,0
ENSMUSG00000027340|Slc23a2,8324,8504,10842,7626,9011,7225
ENSMUSG00000079037|Prnp,20665,27527,38378,26731,31544,23431
ENSMUSG00000027339|Rassf2,1988,2371,3504,2783,3045,2143
ENSMUSG00000027356|Fermt1,9,34,102,8,14,5
ENSMUSG00000027342|Pcna,1232,1581,2274,1609,2229,1584
ENSMUSG00000087377|AV099323,32,16,42,71,27,11
ENSMUSG00000058793|Cds2,17659,19907,26763,20241,24339,17584
ENSMUSG00000050558|Prokr2,53,54,116,49,93,59
ENSMUSG00000027346|Gpcpd1,3753,5251,7274,3643,4735,3596
ENSMUSG00000027358|Bmp2,144,183,219,169,206,139
ENSMUSG00000044991|Shld1,183,209,348,255,287,178
ENSMUSG00000027357|Crls1,783,1287,1693,1053,1403,932
ENSMUSG00000027350|Chgb,14001,15113,24914,19270,21935,17713
ENSMUSG00000037376|Trmt6,808,1092,1549,983,1165,873
ENSMUSG00000027353|Mcm8,217,231,385,212,248,138
ENSMUSG00000043110|Lrrn4,8,12,28,15,9,8
ENSMUSG00000034723|Tmx4,7562,10077,13780,8581,11545,8402
ENSMUSG00000039943|Plcb4,3974,3644,4743,4250,5264,3803
ENSMUSG00000027270|Lamp5,9679,8374,11703,11613,13919,10465
ENSMUSG00000051177|Plcb1,13229,14632,17849,11630,14943,12266
ENSMUSG00000082399|Gm14036,33,36,44,48,49,44
ENSMUSG00000074771|Ankef1,44,65,56,12,25,15
ENSMUSG00000039913|Pak5,3539,3888,4711,2327,3131,2230
ENSMUSG00000062098|Btbd3,6863,6814,10847,7659,9541,7158
ENSMUSG00000039033|Tasp1,619,929,1236,1020,1189,810
ENSMUSG00000074766|Ism1,333,406,528,391,529,336
ENSMUSG00000085071|Gm14066,56,68,90,64,75,58
ENSMUSG00000045624|Esf1,885,1354,1886,1158,1695,1347
ENSMUSG00000027384|Ndufaf5,669,1010,1347,1200,1491,1029
ENSMUSG00000038844|Kif16b,706,847,1001,581,801,520
ENSMUSG00000008333|Snrpb2,855,1040,1574,902,1180,850
ENSMUSG00000027274|Mkks,985,1033,1644,1515,1929,1443
ENSMUSG00000027281|Slx4ip,280,409,658,444,507,397
ENSMUSG00000027273|Snap25,91302,114173,148539,122211,137504,110595
ENSMUSG00000115423|Gm56450,130,386,229,128,167,128
ENSMUSG00000027276|Jag1,141,239,214,165,199,128
ENSMUSG00000068205|Macrod2,1637,2556,3092,2078,2728,1847
ENSMUSG00000051379|Flrt3,840,1147,1540,924,1237,1097
ENSMUSG00000080870|Gm14111,11,14,14,13,5,5
ENSMUSG00000120393,9,2,7,10,14,10
ENSMUSG00000063873|Slc24a3,3995,5466,7167,5205,7599,4941
ENSMUSG00000001768|Rin2,722,979,1208,1307,1440,1268
ENSMUSG00000074749|Kiz,425,533,746,460,593,373
ENSMUSG00000087115|Pcsk2os2,28,34,34,20,31,18
ENSMUSG00000027420|Bfsp1,30,27,39,10,23,21
ENSMUSG00000074758|Gm5535,14,40,39,20,39,22
ENSMUSG00000027423|Snx5,2916,3684,4962,3545,5116,3061
ENSMUSG00000027425|Kat14,1309,1281,1844,1463,1650,1368
ENSMUSG00000083674|Zfp133-ps,88,86,114,103,129,40
ENSMUSG00000037259|Dzank1,7717,9405,12348,8750,11102,8129
ENSMUSG00000027427|Polr3f,917,1010,1432,1073,1387,1078
ENSMUSG00000027428|Rbbp9,1007,1083,1641,1073,1465,1064
ENSMUSG00000027429|Sec23b,1402,1454,2135,1716,2037,1694
ENSMUSG00000027430|Dtd1,1071,1393,1977,1465,1682,1412
ENSMUSG00000086171|Pcsk2os1,110,170,188,137,168,110
ENSMUSG00000027419|Pcsk2,18746,20905,27251,17890,19425,16714
ENSMUSG00000015932|Dstn,4393,5701,8245,5185,7072,4921
ENSMUSG00000027422|Rrbp1,1596,1933,2342,1757,2309,1576
ENSMUSG00000082480|Gm11687,43,56,82,62,70,54
ENSMUSG00000120315,22,29,45,32,44,39
ENSMUSG00000027424|Mgme1,254,187,359,313,504,358
ENSMUSG00000037279|Ovol2,349,323,512,472,492,384
ENSMUSG00000074754|Smim26,207,274,345,335,409,296
ENSMUSG00000027433|Xrn2,1609,1816,2802,1591,2089,1655
ENSMUSG00000027434|Nkx2-2,118,121,158,113,170,122
ENSMUSG00000086509|Nkx2-2os,15,39,34,31,0,0
ENSMUSG00000002728|Naa20,1415,2002,2618,2045,2394,1736
ENSMUSG00000037143|Cfap61,63,104,137,131,124,85
ENSMUSG00000037110|Ralgapa2,796,1066,1366,1090,1685,997
ENSMUSG00000001767|Crnkl1,677,869,1122,769,1121,835
ENSMUSG00000068154|Insm1,237,280,384,324,399,270
ENSMUSG00000042938|Gm14117,84,100,120,116,126,79
ENSMUSG00000036992|Nxt1,195,173,330,267,273,227
ENSMUSG00000037014|Sstr4,432,524,731,702,966,654
ENSMUSG00000074743|Thbd,807,531,780,750,1177,936
ENSMUSG00000027435|Cd93,246,385,473,349,369,275
ENSMUSG00000027439|Gzf1,1367,1626,2259,1682,2365,1726
ENSMUSG00000074736|Syndig1,1623,1724,2390,1976,2299,1759
ENSMUSG00000081494|Gm14130,11,20,16,16,17,11
ENSMUSG00000074737|C530025M09Rik,106,98,152,82,112,68
ENSMUSG00000083325|Gm14121,146,173,252,192,227,157
ENSMUSG00000033096|Apmap,1683,2095,2947,2060,2308,1931
ENSMUSG00000033080|Vsx1,29,18,23,12,33,14
ENSMUSG00000027452|Acss1,763,764,1381,766,1103,651
ENSMUSG00000087406|E130215H24Rik,13,6,23,9,30,4
ENSMUSG00000063364|3300002I08Rik,76,80,104,84,111,93
ENSMUSG00000068130|Zfp442,164,237,295,219,285,190
ENSMUSG00000068134|Zfp120,419,659,831,524,814,535
ENSMUSG00000060336|Zfp937,142,181,216,174,278,200
ENSMUSG00000074735|Gm21994,14,20,28,15,26,14
ENSMUSG00000095315|Gm10130,57,90,115,63,113,84
ENSMUSG00000083964|Gm14122,16,13,31,22,32,28
ENSMUSG00000033068|Entpd6,1284,1479,2128,1597,1896,1368
ENSMUSG00000027438|Napb,19220,26888,34338,23828,28697,21565
ENSMUSG00000027447|Cst3,16787,23046,35623,26445,30890,21788
ENSMUSG00000067352|Gm14149,16,16,24,31,39,24
ENSMUSG00000083391|Gm14148,5,16,17,12,12,9
ENSMUSG00000068115|Ninl,311,337,488,337,310,237
ENSMUSG00000053916|Nanp,320,350,436,396,460,332
ENSMUSG00000032046|Abhd12,9439,11750,16421,13132,15026,11236
ENSMUSG00000027454|Gins1,16,15,57,22,37,27
ENSMUSG00000033059|Pygb,6299,6596,10414,6400,8779,6779
ENSMUSG00000082809|Gm14150,1344,1541,2162,1516,1897,1465
ENSMUSG00000027459|Fam110a,135,153,299,191,190,181
ENSMUSG00000027463|Slc52a3,47,88,75,82,94,74
ENSMUSG00000060257|Scrt2,383,543,730,755,730,626
ENSMUSG00000068079|Tcf15,10,20,20,33,42,18
ENSMUSG00000081087|Rps15a-ps7,5,13,18,19,20,17
ENSMUSG00000032802|Srxn1,2575,3209,4319,4610,5105,3942
ENSMUSG00000087433|Gm14167,9,11,20,18,11,23
ENSMUSG00000032966|Fkbp1a,11352,15405,22518,14946,20334,15971
ENSMUSG00000027457|Snph,10693,11466,15872,14722,16499,12890
ENSMUSG00000074704|Rad21l,8,36,32,14,7,19
ENSMUSG00000032869|Psmf1,1171,1387,1765,1021,1371,982
ENSMUSG00000027455|Nsfl1c,2165,2622,3745,2778,3561,2746
ENSMUSG00000027456|Sdcbp2,45,43,53,63,68,57
ENSMUSG00000087035|Tmem74bos,4,14,9,9,17,12
ENSMUSG00000044364|Tmem74b,166,192,329,121,175,127
ENSMUSG00000074698|Csnk2a1,3444,4159,5593,3720,5066,3960
ENSMUSG00000027465|Tbc1d20,1791,2223,3269,2529,2785,2022
ENSMUSG00000027466|Rbck1,2166,2604,3809,3120,3196,2309
ENSMUSG00000032715|Trib3,12,8,18,27,25,12
ENSMUSG00000051817|Sox12,682,867,1250,634,826,571
ENSMUSG00000032680|6820408C15Rik,19,25,60,31,48,29
ENSMUSG00000000359|Rem1,11,32,35,24,18,34
ENSMUSG00000009876|Cox4i2,47,44,68,52,62,22
ENSMUSG00000120026,34,41,42,9,21,4
ENSMUSG00000068062|Gm14164,7,14,11,10,36,13
ENSMUSG00000081434|Gm14165,2,9,17,5,10,10
ENSMUSG00000059361|Nrsn2,1062,1508,2066,1421,1750,1260
ENSMUSG00000074682|Zcchc3,210,352,528,331,398,337
ENSMUSG00000019188|H13,1617,1799,2746,2296,2687,2115
ENSMUSG00000042814|Mcts2,226,259,373,185,263,176
ENSMUSG00000042745|Id1,326,332,587,558,589,344
ENSMUSG00000027478|Dnmt3b,27,34,38,16,32,27
ENSMUSG00000082079|Dnmt3c,18,17,23,10,0,15
ENSMUSG00000061411|Nol4l,1320,1685,2302,1876,2035,1553
ENSMUSG00000056941|Commd7,706,928,1257,962,1138,808
ENSMUSG00000027479|Mapre1,2732,3724,5058,3575,4661,3192
ENSMUSG00000083097|Gm14494,76,132,162,107,163,79
ENSMUSG00000027487|Cdk5rap1,188,215,410,276,300,272
ENSMUSG00000027488|Snta1,923,921,1467,1092,1290,981
ENSMUSG00000007659|Bcl2l1,2475,3408,4623,4402,4966,3810
ENSMUSG00000027469|Tpx2,84,122,118,118,127,59
ENSMUSG00000074673|Ttll9,22,24,61,27,55,0
ENSMUSG00000027472|Pdrg1,684,994,1350,1205,1222,961
ENSMUSG00000027474|Ccm2l,64,132,149,113,135,81
ENSMUSG00000003283|Hck,38,64,91,79,133,69
ENSMUSG00000068040|Tm9sf4,2893,2876,3971,3092,3620,2874
ENSMUSG00000051413|Plagl2,235,210,440,253,363,251
ENSMUSG00000046020|Pofut1,653,688,1134,584,738,554
ENSMUSG00000073236|2500004C02Rik,213,229,387,169,279,152
ENSMUSG00000042548|Asxl1,1881,2020,2715,2062,2597,1883
ENSMUSG00000074676|Foxs1,9,5,35,13,12,10
ENSMUSG00000042662|Dusp15,424,521,769,564,569,439
ENSMUSG00000042631|Xkr7,68,77,201,145,211,102
ENSMUSG00000074671|Tspyl3,1026,1231,1842,1217,1427,1080
ENSMUSG00000027475|Kif3b,3149,3968,5244,4311,5185,3768
ENSMUSG00000038533|Cbfa2t2,2107,2192,2875,2214,2559,2021
ENSMUSG00000027489|Necab3,2017,2523,3152,2846,2325,1902
ENSMUSG00000038523|1700003F12Rik,20,25,35,24,30,17
ENSMUSG00000059842|Zfp341,257,373,468,350,454,361
ENSMUSG00000038467|Chmp4b,4637,5342,8160,6328,7123,5527
ENSMUSG00000027593|Raly,2913,3297,4685,4219,4622,3426
ENSMUSG00000074656|Eif2s2,1821,2810,3946,2812,3711,2703
ENSMUSG00000078129|Actl10,48,50,62,48,57,44
ENSMUSG00000027490|E2f1,470,690,792,619,492,466
ENSMUSG00000000876|Pxmp4,490,606,740,624,647,400
ENSMUSG00000082064|Rpl5-ps2,37,54,48,52,36,31
ENSMUSG00000027597|Ahcy,644,915,1489,926,928,724
ENSMUSG00000027598|Itch,2081,2387,3534,2503,3606,2654
ENSMUSG00000027602|Map1lc3a,3711,5014,7271,5721,6334,4810
ENSMUSG00000038383|Pigu,623,641,1097,813,933,677
ENSMUSG00000047459|Dynlrb1,2976,4182,5696,4885,5283,4049
ENSMUSG00000038369|Ncoa6,2823,2752,3814,2412,3015,2455
ENSMUSG00000038375|Trp53inp2,4983,6103,9017,7182,8613,6213
ENSMUSG00000027646|Src,3812,4141,6066,5269,5752,4465
ENSMUSG00000062846|Gm14176,108,115,174,138,146,111
ENSMUSG00000037843|Vstm2l,2384,3041,3892,3328,3195,2507
ENSMUSG00000067786|Nnat,1316,2484,3336,1837,3652,1696
ENSMUSG00000067787|Blcap,2029,2678,3633,2560,3062,2514
ENSMUSG00000027649|Ctnnbl1,820,1040,1486,1484,1567,1152
ENSMUSG00000081740|Gm14279,7,3,13,11,10,7
ENSMUSG00000082329|Gm14287,138,163,208,151,209,143
ENSMUSG00000087445|Gm14286,36,51,59,20,34,20
ENSMUSG00000027651|Rprd1b,811,883,1482,1138,1319,1091
ENSMUSG00000037820|Tgm2,321,398,552,514,543,498
ENSMUSG00000027650|Tti1,750,721,1024,761,913,635
ENSMUSG00000027654|Fam83d,29,38,56,97,72,90
ENSMUSG00000037754|Ppp1r16b,5760,6374,8852,9174,10209,7570
ENSMUSG00000074622|Mafb,819,980,1341,1087,1300,996
ENSMUSG00000120859,12,26,23,17,33,7
ENSMUSG00000027655|Dhx35,438,523,979,584,711,450
ENSMUSG00000070544|Top1,2814,3301,4306,3692,5276,4241
ENSMUSG00000027603|Ggt7,3671,4222,5984,4431,4596,3675
ENSMUSG00000027605|Acss2,1645,2261,3331,1992,2345,1892
ENSMUSG00000027610|Gss,389,580,829,619,668,537
ENSMUSG00000085317|Gssos2,13,15,13,14,5,17
ENSMUSG00000038324|Trpc4ap,5235,5779,8211,5928,6962,5722
ENSMUSG00000027611|Procr,15,17,15,16,42,27
ENSMUSG00000027613|Eif6,1102,1340,2050,1714,1844,1408
ENSMUSG00000086754|Gm16098,58,48,75,54,55,21
ENSMUSG00000005882|Uqcc1,1347,1788,2486,2046,2391,1716
ENSMUSG00000038241|Cep250,924,1049,1577,1049,1271,1008
ENSMUSG00000074646|6430550D23Rik,15,34,63,9,16,11
ENSMUSG00000005881|Ergic3,2278,2729,4156,3133,3480,2698
ENSMUSG00000038180|Spag4,79,55,94,76,134,71
ENSMUSG00000074643|Cpne1,1057,1189,1589,1066,1414,926
ENSMUSG00000098950|Gm28036,36,269,515,434,55,277
ENSMUSG00000089824|Rbm12,899,715,1181,754,1190,605
ENSMUSG00000027618|Nfs1,898,1291,1906,1458,1663,1147
ENSMUSG00000027620|Rbm39,6106,7011,10006,7025,9307,6851
ENSMUSG00000038116|Phf20,2784,3246,4516,3080,4000,2983
ENSMUSG00000038085|Cnbd2,286,355,513,320,405,261
ENSMUSG00000027624|Epb41l1,17439,20276,27247,25844,29733,21961
ENSMUSG00000027628|Aar2,1127,1316,2078,1458,1876,1354
ENSMUSG00000061689|Dlgap4,7645,9160,12033,11801,14113,10981
ENSMUSG00000067818|Myl9,245,367,412,334,348,262
ENSMUSG00000087179|5730471H19Rik,9,9,17,9,25,22
ENSMUSG00000085741|5430405H02Rik,203,290,370,219,313,176
ENSMUSG00000027637|Rab5if,1157,1660,2496,1933,2207,1704
ENSMUSG00000027634|Ndrg3,20598,24435,32207,22167,24976,18943
ENSMUSG00000027635|Dsn1,140,147,191,115,120,55
ENSMUSG00000055485|Soga1,700,955,1238,789,1046,737
ENSMUSG00000027639|Samhd1,447,464,694,437,640,418
ENSMUSG00000027641|Rbl1,86,76,139,57,104,71
ENSMUSG00000074627|Mroh8,29,36,63,44,38,24
ENSMUSG00000027642|Rpn2,3009,3376,4879,3734,4796,3270
ENSMUSG00000087616|Gm14257,8,22,24,12,11,7
ENSMUSG00000074652|Myh7b,413,374,553,621,524,354
ENSMUSG00000038312|Edem2,460,551,790,548,682,447
ENSMUSG00000027612|Mmp24,1430,1871,2761,2291,2353,1943
ENSMUSG00000074649|BC029722,1128,1614,2109,1746,2038,1428
ENSMUSG00000038259|Gdf5,9,27,13,22,9,18
ENSMUSG00000103285|Gm37274,18,7,18,10,20,9
ENSMUSG00000067847|Romo1,438,612,873,747,811,613
ENSMUSG00000046229|Scand1,898,1027,1511,1310,1454,1100
ENSMUSG00000082321|Gm14253,38,35,76,39,61,25
ENSMUSG00000102869|Norad,35454,51696,62133,47879,54534,40589
ENSMUSG00000061272|Gm14173,4,12,13,15,23,15
ENSMUSG00000055494|Gm14168,64,44,79,50,71,51
ENSMUSG00000086118|Gm14169,148,206,357,383,350,308
ENSMUSG00000102323|Gm37790,15,11,10,4,8,10
ENSMUSG00000074629|4930518I15Rik,15,21,41,16,22,19
ENSMUSG00000027636|Sla2,84,101,57,69,130,43
ENSMUSG00000080880|Gm14278,1405,1562,1974,1485,1737,1296
ENSMUSG00000082163|Gm14276,27,34,26,22,27,11
ENSMUSG00000063019|Manbal,897,1333,1770,1429,1468,1072
ENSMUSG00000037813|D630003M21Rik,205,163,260,156,259,179
ENSMUSG00000016024|Lbp,104,60,289,49,95,54
ENSMUSG00000085385|Snhg17,242,234,442,232,329,267
ENSMUSG00000027652|Ralgapb,5453,6034,7653,5890,7169,5632
ENSMUSG00000074625|Arhgap40,10,9,17,11,22,10
ENSMUSG00000044349|Snhg11,37332,31422,57085,28223,38337,26434
ENSMUSG00000064585|Gm25129,17,18,28,12,17,13
ENSMUSG00000086496|Gm14204,228,212,289,281,363,216
ENSMUSG00000037771|Slc32a1,2659,3145,4390,3610,3940,3103
ENSMUSG00000037761|Actr5,234,239,420,228,327,223
ENSMUSG00000016933|Plcg1,3076,3183,4285,3364,3297,2836
ENSMUSG00000027412|Lpin3,34,9,27,42,55,24
ENSMUSG00000035877|Zhx3,1938,2086,3114,2661,3064,2350
ENSMUSG00000057133|Chd6,2972,3523,4295,2913,3689,3003
ENSMUSG00000109780|Gm45447,55,58,122,61,75,60
ENSMUSG00000083567|Gm11451,14,43,51,26,73,44
ENSMUSG00000016921|Srsf6,3239,3474,5169,3700,4936,3691
ENSMUSG00000035576|L3mbtl1,297,308,397,236,185,173
ENSMUSG00000017868|Sgk2,52,79,99,53,78,54
ENSMUSG00000017861|Mybl2,17,23,47,26,34,30
ENSMUSG00000017858|Ift52,870,992,1409,969,992,904
ENSMUSG00000074607|Tox2,703,665,1045,654,894,637
ENSMUSG00000054457|9430021M05Rik,310,543,563,376,434,297
ENSMUSG00000053141|Ptprt,6570,7996,9759,7369,8447,6471
ENSMUSG00000018209|Stk4,1425,1524,2308,2028,2444,1866
ENSMUSG00000018322|Tomm34,1910,2025,2832,2154,2634,1994
ENSMUSG00000040164|Kcns1,883,882,1339,1290,1332,1196
ENSMUSG00000017002|Slpi,4,4,10,14,13,8
ENSMUSG00000016995|Matn4,231,273,366,356,437,234
ENSMUSG00000017007|Rbpjl,16,17,36,31,29,18
ENSMUSG00000017009|Sdc4,1150,1192,1852,1778,1864,1576
ENSMUSG00000017817|Jph2,11,33,69,63,30,13
ENSMUSG00000035399|Oser1,392,371,678,542,630,428
